"restaurant_name","place_id","username","user_review_id","review_date","rating","review_text"
"Kelly's Restaurant",256,"Moll Koko",1816,"2 months ago",5,"Had the pork chops and my mom the fish. Everything was delicious!! And the server ladies were incredibly nice and helpful. Highly recommed if you want authentic Irish flavors and vibes."
"Kelly's Restaurant",256,"Matthew Glafcke",1711,"6 months ago",5,"We had a wonderful lunch at this cozy family run restaurant. The wait staff was helpful and the food was adequately priced and tasted wonderful. Was certainly a slice of everyday Cork living- families, elders and workmen all joining in at the lunch time hour. 10/10 for a common cultural lunch and experience."
"Dulce Bun House",257,"J Cronin",1108,"4 months ago",5,"This is one of the most perfect cafes I've ever visited. It's exceptionally clean while being very elegant and charming with comfortable seating. The staff were friendly and the service impeccable. There's a lovely peaceful vibe to enjoy along with the most perfect cappuccino I've ever had the pleasure of drinking. They also offer a small free cream bun with the coffee which is a lovely touch. I could genuinely spend hours here just relaxing.
The only criticism is it's a little on the small side and on wet days can be very crowded or unaccessible which is also a compliment as it's so popular.
I can't recommend this place enough!!!!"
"Dulce Bun House",257,"Bob Powers",352,"3 months ago",5,"The people, the services, the atmosphere was absolutely phenomenal. This will definitely be our 1st stop every morning while in Cork.
And yes we did eat the last mini pancake and berries!   They were amazing.
Bob"
"Dulce Bun House",257,"Vjatseslav Sakovits",2590,"2 months ago",5,"Absolutely amazing place! Very tasty coffee(I’ve had Cafe Latte) and very, very, VERY tasty cinnamon roll (they have different flavours, I’ve had pistachio one), very fresh and soft. Highly recommend!"
"Dulce Bun House",257,"Zulfa Aldhuhli",2661,"2 months ago",5,"I Highly recommend this place! The coffee was excellent, and the atmosphere was warm and welcoming. As a tourist visiting Cork, it really made me feel even more connected to the city, I instantly liked it here!"
"Dulce Bun House",257,"Sarah Murphy",2263,"5 days ago",3,"Gorgeous coffee place. Upstairs dining area is lovely with great views of the street. Very cosy!
Unfortunately the coffee wasn’t good - tastes burned. But judging by other reviews, maybe we got a bad brew"
"Dulce Bun House",257,"Silvia Canevelli",2334,"2 months ago",5,"The best cinnamon rolls I ever had! The girls also very nice and they are pet friendly! Wonderful place!"
"Dulce Bun House",257,"Mac Wood",1593,"6 months ago",5,"Great coffee and wonderful fresh cakes. We've visited twice and both times enjoyed the coffee and edible delicacies. It is a bit tight on space but that makes it feel cosy. Really friendly staff!"
"Dulce Bun House",257,"Olya Chezganova",1946,"Edited 7 months ago",4,"Good cappuccino. A little pricey, but at least I was happy with the quality of my coffee. Second floor is a bit cramped in my opinion, tables are too close to each other. The staff are nice and friendly even at the end of the shift.
Will definitely be back for another good coffee and tasty profiterole. Thank you!"
"The Poor Relation",260,"Mr Walsh",1829,"10 months ago",5,"Great spacious pub in the City Centre  The staff are very fast and serve a great pint. Did not have any food so can't rate the food. As for the Atmosphere of the pub it's lively and looks well. As for the atmosphere of this part of the City well there are worse spots around."
"Dulce Bun House",257,"Mr Walsh",1829,"2 years ago",5,"Nothing like a great waffle from time to time, this place has it all. Great friendly staff who enjoy what they do. Great selection of waffles, pancakes, ice cream. Nice place to go to treat yourself. Plenty of seating inside and out. Fairly busy but well worth the wait. Very enjoyable. Prices ranges are very fair, depending on what you can decide on."
"Jim Cashmans",258,"Darius",633,"a week ago",5,"Proper Irish Pub with plenty of Art inside. Where people still talk to eachother, instead of hanging down the heads to the phones."
"Jim Cashmans",258,"William Dodson",2609,"2 months ago",5,"Always crowded.  Traditional Irish.  Street seating is gauche.  Traditional music on weekends,  get there early to get a seat."
"Jim Cashmans",258,"John Chamier",1252,"3 months ago",5,"Very cool pub"
"Jim Cashmans",258,"Jerome B. Murphy",1203,"a year ago",5,"Jim Cashmans is a beautiful pub, situated in the heart of Cork City. There's always a pleasant atmosphere, great service, great pints always served with a smile."
"Jim Cashmans",258,"Luke Ratterman",1580,"3 months ago",5,"Epic spot when the sun is out for a pint"
"Jim Cashmans",258,"Mike Mc Mahon",1796,"7 years ago",3,"I might only be giving this pub 3 stars, but it is probably worth a little more than that. I called in twice while I was in Cork, mainly because the outside gives the impression of a proper old style pub, and it doesn't deceive! It is great to see this style of pub still in existence so close to a large city centre. It is very basic inside, but comfortable, and has a number of TV's for watching sport etc.
I had a few pints of Murphy's which were delicious, but there was also a reasonable selection of other drinks. Toilets were spotless, as was the place in general. The only thing it was missing, was an atmosphere. Maybe it was coincidental that when I called, there were only 2 or 3 people in it, and even at that, there was no conversations going on.
From an asthetic perspective, it has a lot going for iteself, but it needs to build its atmosphere. I hope to be in Cork again soon, and will call in maybe on a weekend night, and can review again if it is different."
"Jim Cashmans",258,"Senan FC",2304,"3 months ago",5,"Always a great place for a pint and to watch the sport great service."
"Jim Cashmans",258,"James Shine",1153,"2 months ago",5,"Always great. Do the simple things we'll."
"Jim Cashmans",258,"Stuart Saint",2412,"2 years ago",4,"5.50 for a pint of Beamish, cosy pub in the city centre with a nice on-street seating area, good location for watching sports"
